Fecha,Partida,Descripcion,Pais,Region,Unidad,Cantidad,FOB
20210401,7308.90.70,"Steel, grating for structures or parts of structures",Spain,Europa y Asia central,kilograms,0,0
20210501,7308.90.70,"Steel, grating for structures or parts of structures",Spain,Europa y Asia central,kilograms,0,0
20210601,7308.90.70,"Steel, grating for structures or parts of structures",Spain,Europa y Asia central,kilograms,602,"6,122"
20210701,7308.90.70,"Steel, grating for structures or parts of structures",Spain,Europa y Asia central,kilograms,0,0
20210801,7308.90.70,"Steel, grating for structures or parts of structures",Spain,Europa y Asia central,kilograms,0,0
20210901,7308.90.70,"Steel, grating for structures or parts of structures",Spain,Europa y Asia central,kilograms,0,0
20210101,7308.90.70,"Steel, grating for structures or parts of structures",Taiwan,Asia oriental y el Pacifico,kilograms,0,0
20210201,7308.90.70,"Steel, grating for structures or parts of structures",Taiwan,Asia oriental y el Pacifico,kilograms,0,0
20210301,7308.90.70,"Steel, grating for structures or parts of structures",Taiwan,Asia oriental y el Pacifico,kilograms,0,0
20210401,7308.90.70,"Steel, grating for structures or parts of structures",Taiwan,Asia oriental y el Pacifico,kilograms,0,0
20210501,7308.90.70,"Steel, grating for structures or parts of structures",Taiwan,Asia oriental y el Pacifico,kilograms,0,0
20210601,7308.90.70,"Steel, grating for structures or parts of structures",Taiwan,Asia oriental y el Pacifico,kilograms,"23,290","46,213"
20210701,7308.90.70,"Steel, grating for structures or parts of structures",Taiwan,Asia oriental y el Pacifico,kilograms,0,0
20210801,7308.90.70,"Steel, grating for structures or parts of structures",Taiwan,Asia oriental y el Pacifico,kilograms,"24,915","48,448"
20210901,7308.90.70,"Steel, grating for structures or parts of structures",Taiwan,Asia oriental y el Pacifico,kilograms,0,0
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Canada,America del Norte,kilograms,"7,150","27,105"
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Canada,America del Norte,kilograms,0,0
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Canada,America del Norte,kilograms,0,0
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Canada,America del Norte,kilograms,0,0
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Canada,America del Norte,kilograms,0,0
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Canada,America del Norte,kilograms,"9,462","37,851"
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Canada,America del Norte,kilograms,0,0
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Canada,America del Norte,kilograms,0,0
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Canada,America del Norte,kilograms,"11,001","46,157"
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",China,Asia oriental y el Pacifico,kilograms,"167,282","123,831"
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",China,Asia oriental y el Pacifico,kilograms,"34,235","72,613"
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",China,Asia oriental y el Pacifico,kilograms,"18,600","52,716"
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",China,Asia oriental y el Pacifico,kilograms,"13,065","60,996"
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",China,Asia oriental y el Pacifico,kilograms,"67,175","50,693"
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",China,Asia oriental y el Pacifico,kilograms,"34,349","58,166"
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",China,Asia oriental y el Pacifico,kilograms,151,"5,890"
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",China,Asia oriental y el Pacifico,kilograms,"156,845","209,714"
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",China,Asia oriental y el Pacifico,kilograms,"104,823","254,042"
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Costa Rica,Gran Caribe,kilograms,0,0
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Costa Rica,Gran Caribe,kilograms,"3,600","47,049"
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Costa Rica,Gran Caribe,kilograms,0,0
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Costa Rica,Gran Caribe,kilograms,0,0
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Costa Rica,Gran Caribe,kilograms,0,0
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Costa Rica,Gran Caribe,kilograms,0,0
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Costa Rica,Gran Caribe,kilograms,0,0
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Costa Rica,Gran Caribe,kilograms,0,0
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Costa Rica,Gran Caribe,kilograms,0,0
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Denmark,Europa y Asia central,kilograms,0,0
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Denmark,Europa y Asia central,kilograms,0,0
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Denmark,Europa y Asia central,kilograms,0,0
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Denmark,Europa y Asia central,kilograms,0,0
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Denmark,Europa y Asia central,kilograms,0,0
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Denmark,Europa y Asia central,kilograms,0,0
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Denmark,Europa y Asia central,kilograms,0,0
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Denmark,Europa y Asia central,kilograms,"96,629","745,836"
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Denmark,Europa y Asia central,kilograms,0,0
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Dominican Rep,Gran Caribe,kilograms,0,0
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Dominican Rep,Gran Caribe,kilograms,"15,660","29,550"
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Dominican Rep,Gran Caribe,kilograms,0,0
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Dominican Rep,Gran Caribe,kilograms,300,"9,257"
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Dominican Rep,Gran Caribe,kilograms,"47,625","87,690"
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Dominican Rep,Gran Caribe,kilograms,"6,668","9,539"
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Dominican Rep,Gran Caribe,kilograms,0,0
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Dominican Rep,Gran Caribe,kilograms,"5,319","17,900"
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Dominican Rep,Gran Caribe,kilograms,0,0
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Germany,Europa y Asia central,kilograms,"1,830","22,074"
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Germany,Europa y Asia central,kilograms,0,0
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Germany,Europa y Asia central,kilograms,0,0
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Germany,Europa y Asia central,kilograms,0,0
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Germany,Europa y Asia central,kilograms,0,0
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Germany,Europa y Asia central,kilograms,0,0
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Germany,Europa y Asia central,kilograms,0,0
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Germany,Europa y Asia central,kilograms,0,0
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Germany,Europa y Asia central,kilograms,0,0
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Honduras,Gran Caribe,kilograms,"24,720","23,579"
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Honduras,Gran Caribe,kilograms,0,0
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Honduras,Gran Caribe,kilograms,0,0
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Honduras,Gran Caribe,kilograms,0,0
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Honduras,Gran Caribe,kilograms,0,0
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Honduras,Gran Caribe,kilograms,0,0
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Honduras,Gran Caribe,kilograms,0,0
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Honduras,Gran Caribe,kilograms,0,0
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Honduras,Gran Caribe,kilograms,0,0
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",India,Asia meridional,kilograms,"26,185","43,406"
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",India,Asia meridional,kilograms,"10,646","24,028"
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",India,Asia meridional,kilograms,0,0
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",India,Asia meridional,kilograms,"10,623","26,605"
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",India,Asia meridional,kilograms,"28,792","50,016"
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",India,Asia meridional,kilograms,"12,788","32,794"
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",India,Asia meridional,kilograms,"3,376","8,566"
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",India,Asia meridional,kilograms,"1,120","2,981"
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",India,Asia meridional,kilograms,0,0
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Italy,Europa y Asia central,kilograms,0,0
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Italy,Europa y Asia central,kilograms,0,0
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Italy,Europa y Asia central,kilograms,0,0
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Italy,Europa y Asia central,kilograms,0,0
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Italy,Europa y Asia central,kilograms,"19,691","74,590"
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Italy,Europa y Asia central,kilograms,0,0
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Italy,Europa y Asia central,kilograms,0,0
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Italy,Europa y Asia central,kilograms,"14,767","83,559"
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Italy,Europa y Asia central,kilograms,0,0
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Mexico,America Latina,kilograms,0,0
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Mexico,America Latina,kilograms,0,0
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Mexico,America Latina,kilograms,520,"5,125"
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Mexico,America Latina,kilograms,"15,109","17,823"
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Mexico,America Latina,kilograms,477,"4,268"
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Mexico,America Latina,kilograms,"5,873","25,910"
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Mexico,America Latina,kilograms,0,0
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Mexico,America Latina,kilograms,0,0
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Mexico,America Latina,kilograms,0,0
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Panama,Gran Caribe,kilograms,0,0
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Panama,Gran Caribe,kilograms,0,0
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Panama,Gran Caribe,kilograms,0,0
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Panama,Gran Caribe,kilograms,"40,473","47,116"
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Panama,Gran Caribe,kilograms,0,0
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Panama,Gran Caribe,kilograms,0,0
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Panama,Gran Caribe,kilograms,0,0
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Panama,Gran Caribe,kilograms,0,0
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Panama,Gran Caribe,kilograms,0,0
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Portugal,Europa y Asia central,kilograms,0,0
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Portugal,Europa y Asia central,kilograms,0,0
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Portugal,Europa y Asia central,kilograms,0,0
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Portugal,Europa y Asia central,kilograms,0,0
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Portugal,Europa y Asia central,kilograms,0,0
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Portugal,Europa y Asia central,kilograms,"47,799","81,372"
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Portugal,Europa y Asia central,kilograms,0,0
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Portugal,Europa y Asia central,kilograms,0,0
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Portugal,Europa y Asia central,kilograms,"46,307","66,546"
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Slovenia,Europa y Asia central,kilograms,"64,600","209,034"
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Slovenia,Europa y Asia central,kilograms,0,0
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Slovenia,Europa y Asia central,kilograms,0,0
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Slovenia,Europa y Asia central,kilograms,0,0
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Slovenia,Europa y Asia central,kilograms,0,0
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Slovenia,Europa y Asia central,kilograms,0,0
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Slovenia,Europa y Asia central,kilograms,0,0
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Slovenia,Europa y Asia central,kilograms,0,0
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Slovenia,Europa y Asia central,kilograms,0,0
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Spain,Europa y Asia central,kilograms,"29,360","53,591"
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Spain,Europa y Asia central,kilograms,0,0
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Spain,Europa y Asia central,kilograms,0,0
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Spain,Europa y Asia central,kilograms,0,0
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Spain,Europa y Asia central,kilograms,"54,454","153,005"
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Spain,Europa y Asia central,kilograms,"14,109","60,029"
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Spain,Europa y Asia central,kilograms,"14,900","63,318"
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Spain,Europa y Asia central,kilograms,"46,905","109,039"
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Spain,Europa y Asia central,kilograms,"101,008","298,739"
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Turkey,Europa y Asia central,kilograms,0,0
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Turkey,Europa y Asia central,kilograms,0,0
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Turkey,Europa y Asia central,kilograms,0,0
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Turkey,Europa y Asia central,kilograms,0,0
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Turkey,Europa y Asia central,kilograms,0,0
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Turkey,Europa y Asia central,kilograms,0,0
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Turkey,Europa y Asia central,kilograms,"26,910","61,485"
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Turkey,Europa y Asia central,kilograms,0,0
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Turkey,Europa y Asia central,kilograms,0,0
20210101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",United Kingdom,Europa y Asia central,kilograms,0,0
20210201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",United Kingdom,Europa y Asia central,kilograms,0,0
20210301,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",United Kingdom,Europa y Asia central,kilograms,0,0
20210401,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",United Kingdom,Europa y Asia central,kilograms,0,0
20210501,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",United Kingdom,Europa y Asia central,kilograms,0,0
20210601,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",United Kingdom,Europa y Asia central,kilograms,"1,035","6,550"
20210701,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",United Kingdom,Europa y Asia central,kilograms,0,0
20210801,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",United Kingdom,Europa y Asia central,kilograms,0,0
20210901,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",United Kingdom,Europa y Asia central,kilograms,0,0
20210101,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Canada,America del Norte,number,0,0
20210201,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Canada,America del Norte,number,0,0
20210301,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Canada,America del Norte,number,7,"39,425"
20210401,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Canada,America del Norte,number,0,0
20210501,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Canada,America del Norte,number,0,0
20210601,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Canada,America del Norte,number,0,0
20210701,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Canada,America del Norte,number,0,0
20210801,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Canada,America del Norte,number,0,0
20210901,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Canada,America del Norte,number,0,0
20210101,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",China,Asia oriental y el Pacifico,number,0,0
20210201,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",China,Asia oriental y el Pacifico,number,0,0
20210301,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",China,Asia oriental y el Pacifico,number,0,0
20210401,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",China,Asia oriental y el Pacifico,number,4,"5,950"
20210501,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",China,Asia oriental y el Pacifico,number,0,0
20210601,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",China,Asia oriental y el Pacifico,number,15,"2,279"
20210701,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",China,Asia oriental y el Pacifico,number,0,0
20210801,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",China,Asia oriental y el Pacifico,number,0,0
20210901,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",China,Asia oriental y el Pacifico,number,0,0
20210101,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Czech Republic,Europa y Asia central,number,0,0
20210201,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Czech Republic,Europa y Asia central,number,0,0
20210301,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Czech Republic,Europa y Asia central,number,0,0
20210401,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Czech Republic,Europa y Asia central,number,0,0
20210501,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Czech Republic,Europa y Asia central,number,0,0
20210601,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Czech Republic,Europa y Asia central,number,0,0
20210701,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Czech Republic,Europa y Asia central,number,0,0
20210801,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Czech Republic,Europa y Asia central,number,0,0
20210901,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Czech Republic,Europa y Asia central,number,12,"73,330"
20210101,7309.00.00,"Iron/steel, reservoirs, tanks, vats, siml. contain., for any material (o/than compress./liq.gas), w/capacity o/300 l, n/fit. w/mech/thermal",Dominican Rep,Gran Caribe,number,0,0
